EAR,MAR,Circularity,MOE,Y,respondent,EAR_N,MAR_N,Circularity_N,MOE_N
0.341313412,0.374882867,0.473304851,1.098353753,0,11,2.600798847,6.084754365,0.109699164,-1.531124421
0.313461489,0.381298899,0.473818408,1.216413858,0,11,0.594664582,8.634052899,0.148427095,0.690528398
0.339480961,0.371580268,0.47384645,1.094554071,0,11,2.468809992,4.772523946,0.150541814,-1.602626769
0.352641751,0.345573687,0.474313264,0.979956812,0,11,3.416762946,-5.560738064,0.185744851,-3.759115816
0.337209302,0.358011995,0.474378972,1.061690745,0,11,2.305185669,-0.618592751,0.190699947,-2.221048221
0.329564006,0.392937654,0.474608128,1.192295416,0,11,1.754505922,13.25850935,0.207980878,0.236668003
0.329564006,0.384544679,0.474608128,1.166828511,0,11,1.754505922,9.92370693,0.207980878,-0.24256772
0.329564006,0.365419153,0.474608128,1.108795699,0,11,1.754505922,2.324512242,0.207980878,-1.33462809
0.329564006,0.349890676,0.474608128,1.061677457,0,11,1.754505922,-3.845457438,0.207980878,-2.221298277
0.317164394,0.363461057,0.474676004,1.145970554,0,11,0.861379554,1.546496797,0.2130995,-0.635072369
0.333333333,0.440340002,0.474700066,1.321020006,0,11,2.026005156,32.09300658,0.214914053,2.659004911
0.33759647,0.370920071,0.474736134,1.098708384,0,11,2.33307277,4.510206393,0.217634014,-1.524450994
0.33759647,0.365500225,0.474736134,1.082654169,0,11,2.33307277,2.356724885,0.217634014,-1.826558907
0.33759647,0.329681142,0.474736134,0.976553878,0,11,2.33307277,-11.87536396,0.217634014,-3.823152163
0.329610451,0.374970707,0.474785995,1.13761777,0,11,1.757851284,6.119655723,0.221394059,-0.792254907
0.329610451,0.362687119,0.474785995,1.100350786,0,11,1.757851284,1.238986337,0.221394059,-1.493544292
0.340874424,0.410517466,0.474989155,1.204307034,0,11,2.569179132,20.24354151,0.236714638,0.462702416
0.340874424,0.397967922,0.474989155,1.167491294,0,11,2.569179132,15.25719875,0.236714638,-0.230095482
0.340874424,0.392326395,0.474989155,1.150941131,0,11,2.569179132,13.01563609,0.236714638,-0.541536147
0.340874424,0.389949426,0.474989155,1.143967981,0,11,2.569179132,12.0711891,0.236714638,-0.672756747
0.340874424,0.388184326,0.474989155,1.138789826,0,11,2.569179132,11.36985704,0.236714638,-0.770199181
0.340874424,0.370463163,0.474989155,1.086802462,0,11,2.569179132,4.32866177,0.236714638,-1.748496406
0.340874424,0.370342148,0.474989155,1.08644745,0,11,2.569179132,4.280578787,0.236714638,-1.755177012
0.340874424,0.365948022,0.474989155,1.073556702,0,11,2.569179132,2.534649191,0.236714638,-1.997754872
0.340874424,0.349972659,0.474989155,1.026690872,0,11,2.569179132,-3.812882838,0.236714638,-2.879675161
0.3081333,0.388246435,0.475050126,1.259995055,0,11,0.210882747,11.39453507,0.241312519,1.510638544
0.34082108,0.387671275,0.475121046,1.137462725,0,11,2.565336881,11.16600529,0.246660704,-0.795172527
0.34082108,0.357992032,0.475121046,1.050381133,0,11,2.565336881,-0.626524681,0.246660704,-2.433872287
0.338011224,0.374477587,0.475122328,1.107885066,0,11,2.362946911,5.923723188,0.246757349,-1.351764355
0.329186515,0.397348838,0.475220225,1.207062925,0,11,1.727315747,15.0112163,0.254139932,0.514562718
0.355814595,0.354542748,0.475298351,0.996425536,0,11,3.645298324,-1.997037601,0.260031481,-3.449207682
0.337919857,0.425976267,0.475376844,1.260583711,0,11,2.356365896,26.38582679,0.265950737,1.521715862
0.352560053,0.375100505,0.475524267,1.063933653,0,11,3.410878345,6.171229008,0.277068109,-2.178841219
0.326058408,0.358731828,0.475762875,1.100207263,0,11,1.502002651,-0.332579703,0.295061827,-1.49624512
0.321064759,0.375496779,0.475811725,1.169535954,0,11,1.142317227,6.328681319,0.2987457,-0.191619117
0.328972557,0.397739514,0.476299399,1.209035545,0,11,1.711904638,15.16644489,0.335521798,0.551683442
0.328972557,0.397446424,0.476299399,1.208144619,0,11,1.711904638,15.04999064,0.335521798,0.534918019
0.328972557,0.397348838,0.476299399,1.207847979,0,11,1.711904638,15.0112163,0.335521798,0.529335842
0.328972557,0.389531245,0.476299399,1.184084317,0,11,1.711904638,11.905032,0.335521798,0.082151694
0.328972557,0.384544679,0.476299399,1.168926317,0,11,1.711904638,9.92370693,0.335521798,-0.203091254
0.328972557,0.384489012,0.476299399,1.168757102,0,11,1.711904638,9.901588541,0.335521798,-0.206275544
0.328972557,0.376561529,0.476299399,1.1446594,0,11,1.711904638,6.751741446,0.335521798,-0.659745639
0.328972557,0.374157433,0.476299399,1.137351508,0,11,1.711904638,5.796515796,0.335521798,-0.797265415
0.328972557,0.37152018,0.476299399,1.129334872,0,11,1.711904638,4.748649226,0.335521798,-0.94812231
0.328972557,0.362343385,0.476299399,1.10143955,0,11,1.711904638,1.102409328,0.335521798,-1.473055967
0.328972557,0.349972659,0.476299399,1.063835424,0,11,1.711904638,-3.812882838,0.335521798,-2.180689683
0.337209302,0.401751289,0.476654005,1.191400374,0,11,2.305185669,16.76045359,0.362263125,0.219825122
0.337209302,0.385664326,0.476654005,1.143694208,0,11,2.305185669,10.36857909,0.362263125,-0.677908607
0.321428571,0.380982137,0.476963866,1.185277758,0,11,1.168522149,8.50819272,0.385630136,0.104609857
0.321428571,0.355585512,0.476963866,1.106266037,0,11,1.168522149,-1.582713758,0.385630136,-1.382231227
0.329205542,0.375091078,0.477044366,1.139382636,0,11,1.728686214,6.167483156,0.391700716,-0.759043684
0.329205542,0.3625,0.477044366,1.101135777,0,11,1.728686214,1.164637707,0.391700716,-1.478772348
0.300196745,0.401839835,0.477053542,1.338588249,0,11,-0.360775994,16.79563596,0.392392725,2.989603766
0.300196745,0.379483674,0.477053542,1.26411655,0,11,-0.360775994,7.912804572,0.392392725,1.588196743
0.329205542,0.35,0.477239604,1.063165578,0,11,1.728686214,-3.802019548,0.406423899,-2.193294839
0.344104756,0.377936383,0.477742905,1.098317814,0,11,2.801855323,7.298015616,0.444378434,-1.531800721
0.337209302,0.270053687,0.477818001,0.800848866,0,11,2.305185669,-35.56729422,0.450041486,-7.129565763
0.29679394,0.425236431,0.477823809,1.432766555,0,11,-0.605875215,26.09186552,0.45047954,4.761849359
0.329159618,0.375178966,0.47806859,1.139808609,0,11,1.725378363,6.202403899,0.468938768,-0.751027732
0.321762011,0.386868991,0.478283341,1.202345143,0,11,1.192539333,10.84723185,0.485133442,0.425783577
0.329159618,0.373385591,0.478341418,1.134360265,0,11,1.725378363,5.489837714,0.489513084,-0.853554558
0.328568893,0.397348838,0.478553011,1.20933188,0,11,1.682829353,15.0112163,0.505469534,0.557259868
0.337118152,0.371580268,0.478650598,1.10222563,0,11,2.298620267,4.772523946,0.512828688,-1.458263524
0.321794573,0.392884808,0.478912538,1.220918066,0,11,1.19488471,13.23751174,0.532581957,0.775288501
0.321794573,0.380215929,0.478912538,1.181548607,0,11,1.19488471,8.203753557,0.532581957,0.034434752
0.321853201,0.375,0.479111819,1.165127454,0,11,1.19910758,6.131294962,0.547609955,-0.274578194
0.321337502,0.394702676,0.479174791,1.228311894,0,11,1.161962568,13.9598101,0.552358807,0.914425415
0.326322672,0.377796027,0.479179061,1.157737599,0,11,1.521037252,7.242247634,0.552680761,-0.413640341
0.34402767,0.375091078,0.479183199,1.090293342,0,11,2.796302951,6.167483156,0.55299284,-1.682805095
0.343805716,0.384963273,0.47923901,1.119711672,0,11,2.780315902,10.0900278,0.557201608,-1.129211512
0.340935435,0.349377112,0.479776572,1.024760341,0,11,2.573573655,-4.049513191,0.597739883,-2.916003866
0.309601775,0.421596986,0.479804134,1.36173956,0,11,0.316654919,24.64579547,0.599818322,3.425264708
0.321762011,0.398425588,0.480010819,1.238261741,0,11,1.192539333,15.43904432,0.615404721,1.101661444
0.356161393,0.374944735,0.480141323,1.052738288,0,11,3.670277702,6.109336416,0.625246165,-2.389515383
0.341199351,0.408013544,0.480182294,1.195821571,0,11,2.592583148,19.24865142,0.628335869,0.303023136
0.34305019,0.392091649,0.480338463,1.142957096,0,11,2.72589647,12.92236389,0.640112803,-0.691779569
0.3178492,0.374970707,0.480612318,1.1797126,0,11,0.910705153,6.119655723,0.660764548,-0.000115178
0.325493388,0.365948022,0.480615617,1.124287113,0,11,1.461305119,2.534649191,0.661013286,-1.043110952
0.3178492,0.37037037,0.480928907,1.165239271,0,11,0.910705153,4.291792275,0.684638885,-0.272474018
0.325229795,0.374882867,0.481141931,1.152670735,0,11,1.442318891,6.084754365,0.700703308,-0.508988488
0.329205542,0.379836044,0.481270483,1.153796021,0,11,1.728686214,8.052812811,0.710397561,-0.48781288
0.332964193,0.379684079,0.481362791,1.140315047,0,11,1.999416503,7.992432239,0.71735862,-0.741497601
0.332964193,0.370116605,0.481362791,1.111580803,0,11,1.999416503,4.190963065,0.71735862,-1.282218046
0.303355862,0.435973483,0.481373293,1.437168481,0,11,-0.13322934,30.35804621,0.718150656,4.84468471
0.325493388,0.40289115,0.481745193,1.23778597,0,11,1.461305119,17.21335738,0.746196091,1.092708391
0.325493388,0.374477587,0.481745193,1.150492145,0,11,1.461305119,5.923723188,0.746196091,-0.549985147
0.329460378,0.37176432,0.481802531,1.128403734,0,11,1.747041684,4.845654048,0.750520024,-0.965644448
0.341287459,0.383112521,0.482017872,1.122550831,0,11,2.598929462,9.35466374,0.766759121,-1.075784264
0.344820892,0.35799741,0.482080266,1.038212644,0,11,2.853437621,-0.624387929,0.771464364,-2.66285868
0.3178492,0.357801474,0.482517575,1.125695686,0,11,0.910705153,-0.702239928,0.804442399,-1.016604449
0.298541096,0.400664316,0.4826757,1.342074247,0,11,-0.480030048,16.328564,0.816366771,3.055203216
0.329583519,0.37037037,0.482920194,1.123752702,0,11,1.755911405,4.291792275,0.834804382,-1.053167487
0.329583519,0.367277365,0.482920194,1.114368114,0,11,1.755911405,3.062840344,0.834804382,-1.229766495
0.329583519,0.367059202,0.482920194,1.113706178,0,11,1.755911405,2.976157079,0.834804382,-1.242222782
0.341199351,0.410153426,0.483000132,1.20209322,0,11,2.592583148,20.09889646,0.840832616,0.421042905
0.344444444,0.382686887,0.483102362,1.111026445,0,11,2.826322628,9.185545503,0.84854193,-1.292649944
0.317444811,0.353632148,0.483231301,1.113995677,0,11,0.881577594,-2.358848964,0.858265412,-1.236774991
0.332964193,0.38746973,0.483241408,1.163697894,0,11,1.999416503,11.085925,0.859027529,-0.301479621
0.325581395,0.389531245,0.483376813,1.196417395,0,11,1.467644128,11.905032,0.869238632,0.314235334
0.325581395,0.374944735,0.483376813,1.151615972,0,11,1.467644128,6.109336416,0.869238632,-0.528836997
0.325581395,0.370740725,0.483376813,1.138703654,0,11,1.467644128,4.438946041,0.869238632,-0.771820758
0.325581395,0.36956357,0.483376813,1.135088107,0,11,1.467644128,3.971224097,0.869238632,-0.839858049
0.325581395,0.364815359,0.483376813,1.120504317,0,11,1.467644128,2.084605253,0.869238632,-1.114295538
0.325581395,0.349977152,0.483376813,1.074929824,0,11,1.467644128,-3.811097835,0.869238632,-1.971915486
0.325581395,0.346430631,0.483376813,1.064036937,0,11,1.467644128,-5.220246265,0.869238632,-2.176897621
0.329205542,0.354401988,0.483466083,1.076537126,0,11,1.728686214,-2.052966361,0.875970591,-1.941669294
0.329205542,0.35,0.483466083,1.063165578,0,11,1.728686214,-3.802019548,0.875970591,-2.193294839
0.341199351,0.397120785,0.483625903,1.163896662,0,11,2.592583148,14.92060362,0.888022839,-0.297739206
0.30952381,0.388201894,0.483749613,1.254190734,0,11,0.311039143,11.37683747,0.897351912,1.401412925
0.30952381,0.379602302,0.483749613,1.226407437,0,11,0.311039143,7.959939458,0.897351912,0.878587374
0.309173471,0.324793548,0.483749613,1.050522046,0,11,0.285804773,-13.81736431,0.897351912,-2.43122058
0.344451297,0.362471683,0.483797005,1.052316208,0,11,2.826816227,1.153386443,0.900925819,-2.397458078
0.341199351,0.383248948,0.483847802,1.123240557,0,11,2.592583148,9.408870926,0.904756525,-1.062805029
0.341199351,0.378581467,0.483847802,1.109560924,0,11,2.592583148,7.554328367,0.904756525,-1.320228095
0.34439681,0.397305312,0.483957285,1.153626574,0,11,2.822891604,14.99392225,0.913012767,-0.491001529
0.349260058,0.384331221,0.484481461,1.100415612,0,11,3.173184433,9.838893085,0.952541563,-1.492324404
0.344104756,0.358128332,0.484622881,1.040753801,0,11,2.801855323,-0.572368236,0.963206173,-2.615039226
0.309436113,0.37553707,0.484930723,1.213617461,0,11,0.304722509,6.34469038,0.986420951,0.63790584
0.318099675,0.362471683,0.485057814,1.139490894,0,11,0.928746487,1.153386443,0.996005029,-0.757006486
0.302094585,0.390405375,0.485087777,1.292328278,0,11,-0.224077281,12.25235239,0.998264605,2.119084513
0.333743792,0.379927311,0.485649451,1.138380158,0,11,2.055569906,8.089075974,1.040621162,-0.777908302
0.317409528,0.401401647,0.486476439,1.264617509,0,11,0.879036216,16.62152949,1.102985359,1.597623779
0.329988429,0.366824209,0.486953496,1.111627488,0,11,1.785076476,2.88278666,1.138960859,-1.281339528
0.348108639,0.405334416,0.487095604,1.164390567,0,11,3.090249344,18.1841466,1.14967741,-0.288444918
0.348108639,0.402264406,0.487095604,1.155571454,0,11,3.090249344,16.96433191,1.14967741,-0.454402809
0.348108639,0.376724564,0.487095604,1.082204007,0,11,3.090249344,6.816520563,1.14967741,-1.835030035
0.318258536,0.358237485,0.487156589,1.125617836,0,11,0.940189034,-0.528998514,1.15427632,-1.018069437
0.348108639,0.375091078,0.48732559,1.077511546,0,11,3.090249344,6.167483156,1.167020908,-1.923332693
0.333333333,0.365812118,0.487342633,1.097436355,0,11,2.026005156,2.480650202,1.168306149,-1.548388011
0.303292464,0.379441113,0.487811298,1.251073332,0,11,-0.137795795,7.895894003,1.203648755,1.342749728
0.335749043,0.379471635,0.487864202,1.130224024,0,11,2.200005274,7.908021059,1.207638374,-0.931390264
0.333374197,0.397967922,0.487914091,1.193757422,0,11,2.028948512,15.25719875,1.211400563,0.264180018
0.333374197,0.374944735,0.487914091,1.124696327,0,11,2.028948512,6.109336416,1.211400563,-1.035410361
0.333374197,0.37037037,0.487914091,1.110974915,0,11,2.028948512,4.291792275,1.211400563,-1.293619634
0.332964193,0.365826457,0.488195759,1.098696089,0,11,1.999416503,2.486347256,1.232641464,-1.524682361
0.333004602,0.379746835,0.488531196,1.140365127,0,11,2.002327118,8.017367338,1.257937179,-0.740555187
0.321720011,0.354627937,0.488677834,1.102287473,0,11,1.189514097,-1.963189204,1.268995402,-1.457099761
0.348420378,0.394104109,0.488696052,1.131116703,0,11,3.112703423,13.72197983,1.270369221,-0.914591855
0.332964193,0.370342148,0.48961914,1.112258183,0,11,1.999416503,4.280578787,1.339980487,-1.269471118
0.321508551,0.370547837,0.489853044,1.152528715,0,11,1.174282954,4.362305536,1.35761945,-0.51166102
0.32561939,0.358448384,0.49021191,1.100820144,0,11,1.470380822,-0.44520146,1.384682002,-1.48471193
0.318663446,0.416100213,0.490505936,1.305767003,0,11,0.969354104,22.46174857,1.406854851,2.371974191
0.321325247,0.384702558,0.49094541,1.197237259,0,11,1.161079807,9.986437207,1.439996154,0.329663525
0.302243861,0.370547837,0.491337449,1.225989623,0,11,-0.213325177,4.362305536,1.469560347,0.870724965
0.321904449,0.362715453,0.491554294,1.126779871,0,11,1.202798913,1.250244289,1.485912869,-0.996202279
0.333620928,0.375568431,0.491707043,1.125734028,0,11,2.046720169,6.357150991,1.49743191,-1.015882938
0.310086836,0.368493787,0.492406482,1.188356757,0,11,0.35159317,3.546164657,1.550177481,0.16255039
0.348763771,0.410921851,0.49241626,1.178224016,0,11,3.137437551,20.40421661,1.550914861,-0.028127336
0.336805352,0.389531245,0.49281162,1.156547075,0,11,2.27608971,11.905032,1.580729458,-0.436043588
0.352681608,0.389301849,0.493603193,1.103833712,0,11,3.419633775,11.81388539,1.640422977,-1.428002668
0.352681608,0.37176432,0.493603193,1.054107478,0,11,3.419633775,4.845654048,1.640422977,-2.363750001
0.329268293,0.225736945,0.493872316,0.685571463,0,11,1.73320608,-53.17577976,1.660717863,-9.29885375
0.336558186,0.402264406,0.493917775,1.195229897,0,11,2.258286713,16.96433191,1.664146005,0.291889018
0.336558186,0.389301849,0.493917775,1.15671484,0,11,2.258286713,11.81388539,1.664146005,-0.432886597
0.351834247,0.345679012,0.49442363,0.9825053,0,11,3.35859955,-5.518888723,1.702293199,-3.711158423
0.317974911,0.413668891,0.49452369,1.300948209,0,11,0.919759917,21.49570513,1.709838853,2.281294204
0.34514028,0.389457259,0.494701964,1.128402801,0,11,2.876442686,11.87563492,1.723282717,-0.965662018
0.34514028,0.363759593,0.49531292,1.053947086,0,11,2.876442686,1.665114889,1.769355689,-2.366768248
0.308728119,0.407370594,0.495906534,1.319512439,0,11,0.253726706,18.99318642,1.814120825,2.630635538
0.308728119,0.375,0.495906534,1.21466098,0,11,0.253726706,6.131294962,1.814120825,0.657542778
0.351801882,0.405334416,0.496165666,1.152166707,0,11,3.356268346,18.1841466,1.833662345,-0.518473286
0.351556141,0.371914655,0.496413294,1.057909711,0,11,3.338567946,4.905386935,1.852336266,-2.292199639
0.351556141,0.354542748,0.496413294,1.008495394,0,11,3.338567946,-1.997037601,1.852336266,-3.222077332
0.352560053,0.362602158,0.49708677,1.028483387,0,11,3.410878345,1.205228305,1.903123967,-2.845943651
0.337532794,0.371893617,0.497352758,1.101799952,0,11,2.328486334,4.897027607,1.923182472,-1.466273921
0.35074848,0.395350813,0.497576083,1.127163297,0,11,3.280393324,14.21733607,1.940023677,-0.988986984
0.35074848,0.392435658,0.497576083,1.118852054,0,11,3.280393324,13.05904976,1.940023677,-1.145387786
0.35074848,0.392106876,0.497576083,1.117914684,0,11,3.280393324,12.92841428,1.940023677,-1.163027202
0.35074848,0.384333733,0.497576083,1.095753096,0,11,3.280393324,9.839891169,1.940023677,-1.580063548
0.35074848,0.375363498,0.497576083,1.070178544,0,11,3.280393324,6.27572455,1.940023677,-2.061324971
0.35074848,0.362343385,0.497576083,1.033057604,0,11,3.280393324,1.102409328,1.940023677,-2.759866119
0.363897162,0.367695526,0.498242019,1.010438017,0,11,4.227474076,3.228989546,1.990242789,-3.185521092
0.340962367,0.382885944,0.498462244,1.122956611,0,11,2.575513534,9.264637299,2.00685022,-1.068148315
0.348847244,0.324771725,0.498691771,0.930985497,0,11,3.143450012,-13.82603511,2.024159105,-4.680657101
0.340603843,0.379471635,0.498983119,1.114114366,0,11,2.549689581,7.908021059,2.046130077,-1.234541507
0.363542486,0.350453927,0.499231213,0.96399717,0,11,4.201927275,-3.62165947,2.064839165,-4.059444072
0.340262676,0.362386772,0.499507548,1.065020637,0,11,2.5251158,1.119648463,2.085677889,-2.158386368
0.35228735,0.362687119,0.499524379,1.029520701,0,11,3.391235905,1.238986337,2.086947175,-2.826423495
0.349517041,0.328876877,0.499576669,0.940946614,0,11,3.191694539,-12.19492465,2.090890401,-4.493208987
0.333238891,0.371306952,0.500550565,1.114236548,0,11,2.019202627,4.663926594,2.164333145,-1.232242295
0.340496932,0.397511973,0.500615123,1.167446563,0,11,2.541988957,15.07603531,2.169201529,-0.230937246
0.340496932,0.348442547,0.500615123,1.023335349,0,11,2.541988957,-4.420846346,2.169201529,-2.942819331
0.364251838,0.391825179,0.500797978,1.075698565,0,11,4.253020877,12.81648678,2.182990881,-1.95744932
0.339480961,0.384679597,0.50129847,1.133140416,0,11,2.468809992,9.977314312,2.220733592,-0.876509661
0.352263774,0.362715453,0.501349832,1.029670038,0,11,3.389537754,1.250244289,2.224606924,-2.823613281
0.352263774,0.349972659,0.501349832,0.993496026,0,11,3.389537754,-3.812882838,2.224606924,-3.504335143
0.352188193,0.367189137,0.501544943,1.042593547,0,11,3.384093759,3.027784589,2.239320476,-2.580418934
0.352263774,0.358974359,0.501722626,1.019049888,0,11,3.389537754,-0.236214339,2.252719737,-3.023463069
0.339480961,0.382087585,0.501839354,1.125505196,0,11,2.468809992,8.94742352,2.261522341,-1.020189093
0.339480961,0.379471635,0.501839354,1.117799459,0,11,2.468809992,7.908021059,2.261522341,-1.165195493
0.354070408,0.382449075,0.501906231,1.080149786,0,11,3.519667026,9.091055232,2.266565675,-1.873686334
0.363897162,0.341334893,0.501936808,0.937998229,0,11,4.227474076,-7.244948773,2.268871489,-4.548691639
0.333333333,0.381673605,0.502278734,1.145020814,0,11,2.026005156,8.782935517,2.29465656,-0.652944559
0.333333333,0.378132445,0.502278734,1.134397334,0,11,2.026005156,7.375917332,2.29465656,-0.852856996
0.333333333,0.369924394,0.502278734,1.109773181,0,11,2.026005156,4.114591244,2.29465656,-1.316233842
0.351556141,0.384544679,0.50272582,1.093835763,0,11,3.338567946,9.92370693,2.328371898,-1.616143887
0.351556141,0.37176432,0.50272582,1.057482085,0,11,3.338567946,4.845654048,2.328371898,-2.300246707
0.351556141,0.354401988,0.50272582,1.008095001,0,11,3.338567946,-2.052966361,2.328371898,-3.229611917
0.340119441,0.37037037,0.503263338,1.088942078,0,11,2.514798782,4.291792275,2.368906823,-1.708233158
0.340935435,0.38746973,0.503863323,1.136490053,0,11,2.573573655,11.085925,2.414152419,-0.813476255
0.340935435,0.374970707,0.503863323,1.099829084,0,11,2.573573655,6.119655723,2.414152419,-1.503361685
0.333238891,0.486208255,0.504015868,1.459038149,0,11,2.019202627,50.31795797,2.425656061,5.256227721
0.340874424,0.367059202,0.504850949,1.076816494,0,11,2.569179132,2.976157079,2.488630611,-1.93641217
0.338011224,0.377009614,0.504855432,1.115376022,0,11,2.362946911,6.929780026,2.488968648,-1.210799696
0.3336634,0.375,0.50554137,1.123887127,0,11,2.049779392,6.131294962,2.540696145,-1.050637885
0.340935435,0.375,0.505693497,1.099915004,0,11,2.573573655,6.131294962,2.552168228,-1.501744829
0.340935435,0.367306788,0.505693497,1.077349993,0,11,2.573573655,3.074531212,2.552168228,-1.926372785
0.340935435,0.367088608,0.505693497,1.076710047,0,11,2.573573655,2.987841003,2.552168228,-1.938415288
0.340935435,0.362715453,0.505693497,1.063883118,0,11,2.573573655,1.250244289,2.552168228,-2.179792183
0.340935435,0.362715453,0.505693497,1.063883118,0,11,2.573573655,1.250244289,2.552168228,-2.179792183
0.340935435,0.362471683,0.505693497,1.063168114,0,11,2.573573655,1.153386443,2.552168228,-2.193247115
0.340496932,0.402671008,0.505750481,1.18259805,0,11,2.541988957,17.12588797,2.556465441,0.054183155
0.352181783,0.367189137,0.50584425,1.042612522,0,11,3.383632078,3.027784589,2.563536714,-2.58006186
0.337505215,0.321004891,0.506177474,0.951110907,0,11,2.326499829,-15.32272104,2.588665524,-4.301937524
0.340557457,0.375,0.506256705,1.101135777,0,11,2.546348463,6.131294962,2.594640467,-1.478772348
0.340557457,0.362471683,0.506256705,1.064348102,0,11,2.546348463,1.153386443,2.594640467,-2.171042118
0.329159618,0.370257521,0.506900164,1.124857065,0,11,1.725378363,4.246953696,2.643164516,-1.032385599
0.328595743,0.341361894,0.507362751,1.03885063,0,11,1.684763259,-7.234220349,2.678048798,-2.650853064
0.340911858,0.3625,0.50762551,1.063324701,0,11,2.571875504,1.164637707,2.697863781,-2.190300466
0.341199351,0.354542748,0.508120515,1.039107337,0,11,2.592583148,-1.997037601,2.735192759,-2.646022372
0.34305019,0.354627937,0.508621926,1.033749427,0,11,2.72589647,-1.963189204,2.773004776,-2.746847405
0.328568893,0.362460688,0.50901214,1.103149734,0,11,1.682829353,1.149017601,2.802431317,-1.44087374
0.328568893,0.362386772,0.50901214,1.102924772,0,11,1.682829353,1.119648463,2.802431317,-1.445107084
0.321428571,0.3652925,0.509931916,1.136465555,0,11,1.168522149,2.274188822,2.871792817,-0.813937266
0.34082108,0.362460688,0.510265978,1.063492573,0,11,2.565336881,1.149017601,2.896984827,-2.187141457
0.342682493,0.362386772,0.51122107,1.057500104,0,11,2.699411781,1.119648463,2.969009563,-2.299907632
0.34439681,0.367059202,0.512597087,1.06580314,0,11,2.822891604,2.976157079,3.072776724,-2.143661252
0.34439681,0.366971026,0.512597087,1.065547112,0,11,2.822891604,2.941122148,3.072776724,-2.148479188
0.34439681,0.365812118,0.512597087,1.062182074,0,11,2.822891604,2.480650202,3.072776724,-2.211802395
0.34439681,0.362602158,0.512597087,1.052861545,0,11,2.822891604,1.205228305,3.072776724,-2.387195937
0.344359428,0.38770156,0.512853574,1.125863064,0,11,2.82019901,11.17803876,3.092118739,-1.013454743
0.344050695,0.434210526,0.513489077,1.262053915,0,11,2.797961399,29.65756617,3.140042815,1.549382127
0.343805716,0.358944861,0.513779655,1.044034013,0,11,2.780315902,-0.247934805,3.161955684,-2.553312261
0.337646201,0.381507464,0.513821238,1.129903027,0,11,2.336654824,8.716922487,3.165091529,-0.937430781
0.329159618,0.376720168,0.513884408,1.144490844,0,11,1.725378363,6.814773915,3.169855287,-0.662917526
0.329545455,0.307464977,0.514836084,0.932997171,0,11,1.753169654,-20.70257007,3.24162235,-4.642801461
0.34402767,0.349972659,0.515090174,1.017280556,0,11,2.796302951,-3.812882838,3.260783601,-3.056758307
0.337646201,0.383075156,0.515505236,1.13454603,0,11,2.336654824,9.339817636,3.292083963,-0.85005885
0.36036768,0.354542748,0.517850515,0.983836143,0,11,3.973250563,-1.997037601,3.468944422,-3.68611465
0.37328627,0.375363498,0.518305146,1.005564705,0,11,4.90375815,6.27572455,3.503228725,-3.277226977
0.344814404,0.36748979,0.518353405,1.065761131,0,11,2.852970302,3.147243655,3.506867978,-2.144451767
0.374946794,0.37198528,0.519547167,0.992101508,0,11,5.023363334,4.933448455,3.596891097,-3.530577162
0.360075845,0.354627937,0.520442636,0.984870111,0,11,3.952230096,-1.963189204,3.664419613,-3.666657453
0.347337633,0.391903026,0.521871662,1.128305682,0,11,3.034714905,12.84741773,3.772184281,-0.967489587
0.372416447,0.354316853,0.522668412,0.951399586,0,11,4.841106017,-2.086793192,3.832268198,-4.296505169
0.361117662,0.333231769,0.523831495,0.922778927,0,11,4.027270721,-10.46458394,3.91997775,-4.835088174
0.348460495,0.38154592,0.525057584,1.09494742,0,11,3.115593028,8.732202342,4.012438709,-1.595224733
0.36082522,0.337625911,0.525111645,0.935704856,0,11,4.006206506,-8.718648445,4.016515482,-4.591848293
0.375301196,0.345898099,0.52796294,0.921654668,0,11,5.048890375,-5.431838492,4.231535322,-4.856244469
0.335759712,0.390179204,0.528887012,1.162078683,0,11,2.200773774,12.16248733,4.301220744,-0.33194991
0.351834247,0.370342148,0.531738256,1.052604036,0,11,3.35859955,4.280578787,4.516236687,-2.392041729
0.351810701,0.37037037,0.533641254,1.052754703,0,11,3.356903584,4.291792275,4.659744158,-2.38920648
0.351810701,0.346125402,0.533641254,0.983839891,0,11,3.356903584,-5.341523658,4.659744158,-3.686044123
0.336391604,0.354316853,0.534048127,1.053286851,0,11,2.24628801,-2.086793192,4.690427007,-2.379192538
0.354850204,0.354316853,0.538073399,0.998496969,0,11,3.57583464,-2.086793192,4.993977904,-3.41022751
0.359277012,0.363592346,0.54721688,1.01201116,0,11,3.894691296,1.598662179,5.68349949,-3.155917717
0.409090909,0.410753212,0.570013399,1.004063407,0,11,7.482715197,20.33721097,7.40261404,-3.305478371
0.175778871,0.385149807,0.2961541,2.191104119,1,12,-6.803942819,18.71828443,-4.948909453,17.512859
0.217049187,0.322115443,0.308291897,1.48406657,1,12,-5.145224125,-4.754715226,-4.601321622,7.340858319
0.188701048,0.349959424,0.310450203,1.854570648,1,12,-6.284580265,5.61394288,-4.539514611,12.67122264
0.205121862,0.417726985,0.311407957,2.036482022,1,12,-5.624602,30.84950958,-4.512087578,15.28834337
0.193889293,0.460811161,0.31361868,2.376671525,1,12,-6.076056578,46.89337468,-4.448779504,20.18257828
0.175238052,0.425907669,0.313935146,2.430451974,1,12,-6.825679173,33.89586685,-4.439716937,20.9563063
